cell_id,name,latitude,longitude,potential_score,housing_density_score,building_fit_score,solar_score,market_gap_score,campaign_score
CRS3035RES100mN3112700E4109000,Raster CRS3035RES100mN3112700E4109000,51.0864845,6.9740897,58,48,83,51,50,50
CRS3035RES100mN3091400E4102800,Raster CRS3035RES100mN3091400E4102800,50.8928766,6.8984899,58,38,79,73,50,50
CRS3035RES100mN3097600E4098000,Raster CRS3035RES100mN3097600E4098000,50.9467009,6.8265249,58,46,69,71,50,50
CRS3035RES100mN3100300E4106100,Raster CRS3035RES100mN3100300E4106100,50.9740477,6.9400974,58,41,89,57,50,50
CRS3035RES100mN3101600E4117800,Raster CRS3035RES100mN3101600E4117800,50.9900018,7.1058373,58,78,53,42,50,50
CRS3035RES100mN3097000E4101300,Raster CRS3035RES100mN3097000E4101300,50.9425901,6.8738072,58,34,87,69,50,50
CRS3035RES100mN3108900E4109200,Raster CRS3035RES100mN3108900E4109200,51.0524345,6.9791713,58,48,86,49,50,50
CRS3035RES100mN3091800E4102200,Raster CRS3035RES100mN3091800E4102200,50.8962397,6.8897287,58,41,75,73,50,50
CRS3035RES100mN3097600E4119900,Raster CRS3035RES100mN3097600E4119900,50.95482,7.1379432,58,86,44,41,50,50
CRS3035RES100mN3092700E4107600,Raster CRS3035RES100mN3092700E4107600,50.9063596,6.9658993,58,43,85,59,50,50
CRS3035RES100mN3102200E4118100,Raster CRS3035RES100mN3102200E4118100,50.995497,7.1097714,58,46,95,42,50,50
CRS3035RES100mN3098100E4110400,Raster CRS3035RES100mN3098100E4110400,50.9558911,7.002551,58,64,64,49,50,50
CRS3035RES100mN3089100E4106600,Raster CRS3035RES100mN3089100E4106600,50.8736569,6.9538105,58,32,93,62,50,50
CRS3035RES100mN3105100E4102800,Raster CRS3035RES100mN3105100E4102800,51.0159003,6.8902605,58,61,57,65,50,50
CRS3035RES100mN3088000E4113200,Raster CRS3035RES100mN3088000E4113200,50.8662092,7.048137,58,54,74,52,50,50
CRS3035RES100mN3098400E4102200,Raster CRS3035RES100mN3098400E4102200,50.9555067,6.8857594,58,45,76,67,50,50
CRS3035RES100mN3096300E4100500,Raster CRS3035RES100mN3096300E4100500,50.9359965,6.8628584,58,35,83,73,50,50
CRS3035RES100mN3092200E4097000,Raster CRS3035RES100mN3092200E4097000,50.8978214,6.8156316,58,42,76,69,50,50
CRS3035RES100mN3085800E4110000,Raster CRS3035RES100mN3085800E4110000,50.8452826,7.0039863,58,27,95,70,50,50
CRS3035RES100mN3088400E4101500,Raster CRS3035RES100mN3088400E4101500,50.8654402,6.8818333,58,50,65,73,50,50
CRS3035RES100mN3102700E4113600,Raster CRS3035RES100mN3102700E4113600,50.9983716,7.0454319,58,41,93,50,50,50
CRS3035RES100mN3100900E4118500,Raster CRS3035RES100mN3100900E4118500,50.9839636,7.1161912,58,68,68,40,50,50
CRS3035RES100mN3106500E4097900,Raster CRS3035RES100mN3106500E4097900,51.0265779,6.8196275,58,36,82,72,50,50
CRS3035RES100mN3111900E4095500,Raster CRS3035RES100mN3111900E4095500,51.0741212,6.7820777,58,38,83,68,50,50
CRS3035RES100mN3110200E4101000,Raster CRS3035RES100mN3110200E4101000,51.0610049,6.8615274,58,46,79,58,50,50
CRS3035RES100mN3103200E4104400,Raster CRS3035RES100mN3103200E4104400,50.9994477,6.9141799,58,41,85,58,50,50
CRS3035RES100mN3089200E4112100,Raster CRS3035RES100mN3089200E4112100,50.8765863,7.031836,58,43,83,60,50,50
CRS3035RES100mN3086400E4116100,Raster CRS3035RES100mN3086400E4116100,50.8528833,7.0902002,58,64,63,52,50,50
CRS3035RES100mN3088900E4111300,Raster CRS3035RES100mN3088900E4111300,50.8735999,7.0206503,58,49,74,60,50,50
CRS3035RES100mN3100300E4105100,Raster CRS3035RES100mN3100300E4105100,50.9736709,6.9258706,58,64,59,57,50,50
CRS3035RES100mN3091600E4098300,Raster CRS3035RES100mN3091600E4098300,50.8929407,6.834462,58,37,82,72,50,50
CRS3035RES100mN3087900E4110700,Raster CRS3035RES100mN3087900E4110700,50.8643993,7.0127086,58,28,100,60,50,50
CRS3035RES100mN3112500E4108900,Raster CRS3035RES100mN3112500E4108900,51.0846513,6.9727811,58,46,87,51,50,50
CRS3035RES100mN3086400E4107800,Raster CRS3035RES100mN3086400E4107800,50.8498572,6.9724231,58,37,87,62,50,50
CRS3035RES100mN3088600E4110800,Raster CRS3035RES100mN3088600E4110800,50.8707225,7.0137248,58,46,80,60,50,50
CRS3035RES100mN3110200E4101800,Raster CRS3035RES100mN3110200E4101800,51.0613129,6.8729299,58,53,74,58,50,50
CRS3035RES100mN3091100E4098800,Raster CRS3035RES100mN3091100E4098800,50.888645,6.8418675,58,34,83,72,50,50
CRS3035RES100mN3099500E4113900,Raster CRS3035RES100mN3099500E4113900,50.9697422,7.0515297,58,53,79,49,50,50
CRS3035RES100mN3101300E4095400,Raster CRS3035RES100mN3101300E4095400,50.9789043,6.7872608,58,34,81,76,50,50
CRS3035RES100mN3090400E4099700,Raster CRS3035RES100mN3090400E4099700,50.8827076,6.8550725,58,36,82,73,50,50
CRS3035RES100mN3109900E4105300,Raster CRS3035RES100mN3109900E4105300,51.0599532,6.9229964,58,46,82,55,50,50
CRS3035RES100mN3107500E4106000,Raster CRS3035RES100mN3107500E4106000,51.0386658,6.9344014,58,57,66,61,50,50
CRS3035RES100mN3096000E4104700,Raster CRS3035RES100mN3096000E4104700,50.9349057,6.9227404,58,68,50,64,50,50
CRS3035RES100mN3110200E4110200,Raster CRS3035RES100mN3110200E4110200,51.0644791,6.992664,58,42,91,51,50,50
CRS3035RES100mN3104900E4100600,Raster CRS3035RES100mN3104900E4100600,51.0132595,6.8590563,58,29,93,66,50,50
CRS3035RES100mN3095900E4109100,Raster CRS3035RES100mN3095900E4109100,50.935654,6.9853457,58,37,88,60,50,50
CRS3035RES100mN3093800E4116700,Raster CRS3035RES100mN3093800E4116700,50.919558,7.0945681,58,55,75,51,50,50
CRS3035RES100mN3107000E4112000,Raster CRS3035RES100mN3107000E4112000,51.0364044,7.0201739,58,55,80,46,50,50
CRS3035RES100mN3112000E4095300,Raster CRS3035RES100mN3112000E4095300,51.07494,6.7791638,58,50,69,68,50,50
CRS3035RES100mN3110000E4100400,Raster CRS3035RES100mN3110000E4100400,51.0589773,6.8530978,58,39,87,58,50,50
CRS3035RES100mN3104100E4095800,Raster CRS3035RES100mN3104100E4095800,51.0042036,6.7912123,58,27,87,77,50,50
CRS3035RES100mN3100300E4120200,Raster CRS3035RES100mN3100300E4120200,50.9791747,7.1407164,58,66,69,41,50,50
CRS3035RES100mN3103500E4097300,Raster CRS3035RES100mN3103500E4097300,50.9994055,6.8129356,58,36,80,75,50,50
CRS3035RES100mN3096500E4097900,Raster CRS3035RES100mN3096500E4097900,50.9367846,6.8257783,58,38,81,71,50,50
CRS3035RES100mN3110900E4110900,Raster CRS3035RES100mN3110900E4110900,51.0710236,7.0022352,58,46,88,51,50,50
CRS3035RES100mN3097200E4094600,Raster CRS3035RES100mN3097200E4094600,50.9417737,6.7784352,58,39,78,74,50,50
CRS3035RES100mN3088300E4101300,Raster CRS3035RES100mN3088300E4101300,50.8644656,6.8790549,58,35,81,73,50,50
CRS3035RES100mN3100400E4094700,Raster CRS3035RES100mN3100400E4094700,50.9705465,6.7778631,58,39,76,76,50,50
CRS3035RES100mN3111500E4110700,Raster CRS3035RES100mN3111500E4110700,51.076338,6.9990342,58,52,77,51,50,50
CRS3035RES100mN3101000E4112200,Raster CRS3035RES100mN3101000E4112200,50.9825947,7.0264821,58,54,78,50,50,50
CRS3035RES100mN3092800E4096600,Raster CRS3035RES100mN3092800E4096600,50.9030525,6.8095809,58,38,83,69,50,50
CRS3035RES100mN3103000E4104900,Raster CRS3035RES100mN3103000E4104900,50.9978411,6.9214164,58,29,100,58,50,50
CRS3035RES100mN3101700E4119800,Raster CRS3035RES100mN3101700E4119800,50.9916076,7.1342479,58,55,84,42,50,50
CRS3035RES100mN3100000E4118900,Raster CRS3035RES100mN3100000E4118900,50.9760222,7.1223851,58,53,85,40,50,50
CRS3035RES100mN3085400E4102500,Raster CRS3035RES100mN3085400E4102500,50.8388821,6.8978214,58,36,79,77,50,50
CRS3035RES100mN3106400E4110700,Raster CRS3035RES100mN3106400E4110700,51.0305387,7.0020024,58,53,79,48,50,50
CRS3035RES100mN3095100E4113100,Raster CRS3035RES100mN3095100E4113100,50.9299368,7.0426663,58,41,86,58,50,50
CRS3035RES100mN3086300E4117400,Raster CRS3035RES100mN3086300E4117400,50.8524483,7.1087043,58,54,72,55,50,50
CRS3035RES100mN3091300E4112900,Raster CRS3035RES100mN3091300E4112900,50.8957372,7.0419955,58,38,86,61,50,50
CRS3035RES100mN3100500E4119900,Raster CRS3035RES100mN3100500E4119900,50.9808654,7.1363367,58,46,94,42,50,50
CRS3035RES100mN3099500E4094300,Raster CRS3035RES100mN3099500E4094300,50.9623068,6.7727353,58,30,84,76,50,50
CRS3035RES100mN3103600E4101800,Raster CRS3035RES100mN3103600E4101800,51.0020479,6.8769291,58,41,81,67,50,50
CRS3035RES100mN3111000E4110800,Raster CRS3035RES100mN3111000E4110800,51.0718847,7.0007512,58,53,79,51,50,50
CRS3035RES100mN3111300E4111800,Raster CRS3035RES100mN3111300E4111800,51.0749466,7.0148348,58,53,81,47,50,50
CRS3035RES100mN3097100E4118400,Raster CRS3035RES100mN3097100E4118400,50.9498,7.1168889,58,59,77,41,50,50
CRS3035RES100mN3110100E4113000,Raster CRS3035RES100mN3110100E4113000,51.0646091,7.0326363,58,64,69,46,50,50
CRS3035RES100mN3087800E4112700,Raster CRS3035RES100mN3087800E4112700,50.8642315,7.0411538,58,45,81,60,50,50
CRS3035RES100mN3099600E4104500,Raster CRS3035RES100mN3099600E4104500,50.967158,6.9177523,58,50,75,57,50,50
CRS3035RES100mN3089700E4114100,Raster CRS3035RES100mN3089700E4114100,50.8818024,7.0599481,58,58,72,53,50,50
CRS3035RES100mN3109800E4110700,Raster CRS3035RES100mN3109800E4110700,51.0610716,7.0000244,58,56,74,50,50,50
CRS3035RES100mN3102600E4112500,Raster CRS3035RES100mN3102600E4112500,50.9970732,7.029831,58,55,75,50,50,50
CRS3035RES100mN3099200E4109300,Raster CRS3035RES100mN3099200E4109300,50.9653633,6.986266,58,57,72,54,50,50
CRS3035RES100mN3092600E4107600,Raster CRS3035RES100mN3092600E4107600,50.9054615,6.9659579,58,40,87,59,50,50
CRS3035RES100mN3093500E4116000,Raster CRS3035RES100mN3093500E4116000,50.9166134,7.0847893,58,50,81,51,50,50
CRS3035RES100mN3087200E4104500,Raster CRS3035RES100mN3087200E4104500,50.855805,6.9251258,58,44,79,65,50,50
CRS3035RES100mN3090500E4099800,Raster CRS3035RES100mN3090500E4099800,50.8836442,6.8564317,58,38,77,73,50,50
CRS3035RES100mN3090600E4115800,Raster CRS3035RES100mN3090600E4115800,50.8904967,7.0835809,58,72,53,53,50,50
CRS3035RES100mN3085200E4101400,Raster CRS3035RES100mN3085200E4101400,50.836666,6.8823379,58,57,52,77,50,50
CRS3035RES100mN3098600E4120200,Raster CRS3035RES100mN3098600E4120200,50.9639066,7.141657,58,58,80,40,50,50
CRS3035RES100mN3091400E4108200,Raster CRS3035RES100mN3091400E4108200,50.8949083,6.9751825,58,50,70,63,50,50
CRS3035RES100mN3087200E4111800,Raster CRS3035RES100mN3087200E4111800,50.8585152,7.0287231,58,43,82,59,50,50
CRS3035RES100mN3095700E4114500,Raster CRS3035RES100mN3095700E4114500,50.9358322,7.0622254,58,57,73,52,50,50
CRS3035RES100mN3093800E4104400,Raster CRS3035RES100mN3093800E4104400,50.9150361,6.9197858,58,68,49,63,50,50
CRS3035RES100mN3096400E4094100,Raster CRS3035RES100mN3096400E4094100,50.9343923,6.7718266,58,29,89,73,50,50
CRS3035RES100mN3094600E4106900,Raster CRS3035RES100mN3094600E4106900,50.9231608,6.9548374,58,57,68,59,50,50
CRS3035RES100mN3094100E4096800,Raster CRS3035RES100mN3094100E4096800,50.9148041,6.8116214,58,39,81,70,50,50
CRS3035RES100mN3096900E4098800,Raster CRS3035RES100mN3096900E4098800,50.9407266,6.8383271,58,38,83,68,50,50
CRS3035RES100mN3098700E4111300,Raster CRS3035RES100mN3098700E4111300,50.9616101,7.0150041,58,53,81,49,50,50
CRS3035RES100mN3090900E4110000,Raster CRS3035RES100mN3090900E4110000,50.8910839,7.0010375,58,45,80,61,50,50
CRS3035RES100mN3111100E4100900,Raster CRS3035RES100mN3111100E4100900,51.0690477,6.8595536,58,44,82,58,50,50
CRS3035RES100mN3099300E4106200,Raster CRS3035RES100mN3099300E4106200,50.9651052,6.9421119,58,79,42,57,50,50
CRS3035RES100mN3103000E4096600,Raster CRS3035RES100mN3103000E4096600,50.9946414,6.8032816,58,32,83,75,50,50
CRS3035RES100mN3096800E4097800,Raster CRS3035RES100mN3096800E4097800,50.9394394,6.8241727,58,35,82,71,50,50
CRS3035RES100mN3098300E4102300,Raster CRS3035RES100mN3098300E4102300,50.954647,6.8872416,58,42,78,67,50,50
CRS3035RES100mN3099900E4105500,Raster CRS3035RES100mN3099900E4105500,50.9702298,6.9317988,58,72,52,57,50,50
CRS3035RES100mN3098900E4117800,Raster CRS3035RES100mN3098900E4117800,50.9657531,7.1073495,58,46,92,41,50,50
CRS3035RES100mN3107400E4112900,Raster CRS3035RES100mN3107400E4112900,51.0403254,7.0327656,58,52,82,46,50,50
CRS3035RES100mN3099700E4112600,Raster CRS3035RES100mN3099700E4112600,50.971066,7.0329208,58,47,85,49,50,50
CRS3035RES100mN3090400E4100300,Raster CRS3035RES100mN3090400E4100300,50.882939,6.8635916,58,42,75,73,50,50
CRS3035RES100mN3096800E4094500,Raster CRS3035RES100mN3096800E4094500,50.9381425,6.7772629,58,37,79,73,50,50
CRS3035RES100mN3103900E4096900,Raster CRS3035RES100mN3103900E4096900,51.0028404,6.8069947,58,34,80,75,50,50
CRS3035RES100mN3094900E4110400,Raster CRS3035RES100mN3094900E4110400,50.9271535,7.0044049,58,57,67,58,50,50
CRS3035RES100mN3097100E4099300,Raster CRS3035RES100mN3097100E4099300,50.9427165,6.8453131,58,57,56,71,50,50
CRS3035RES100mN3097000E4098200,Raster CRS3035RES100mN3097000E4098200,50.9413912,6.8297363,58,34,83,71,50,50
CRS3035RES100mN3100300E4118800,Raster CRS3035RES100mN3100300E4118800,50.9786811,7.120795,58,45,95,40,50,50
CRS3035RES100mN3106200E4112700,Raster CRS3035RES100mN3106200E4112700,51.0294759,7.0306071,58,46,90,45,50,50
CRS3035RES100mN3109300E4115700,Raster CRS3035RES100mN3109300E4115700,51.0584028,7.0715809,58,57,85,38,50,50
CRS3035RES100mN3089200E4102200,Raster CRS3035RES100mN3089200E4102200,50.8728918,6.891289,58,30,87,73,50,50
CRS3035RES100mN3086400E4117100,Raster CRS3035RES100mN3086400E4117100,50.8532398,7.1043912,58,55,73,55,50,50
CRS3035RES100mN3093100E4105400,Raster CRS3035RES100mN3093100E4105400,50.9091275,6.9344091,58,72,47,63,50,50
CRS3035RES100mN3086500E4110500,Raster CRS3035RES100mN3086500E4110500,50.8517529,7.010677,58,31,88,70,50,50
CRS3035RES100mN3106200E4102800,Raster CRS3035RES100mN3106200E4102800,51.0257779,6.8895974,58,64,51,66,50,50
CRS3035RES100mN3096500E4114000,Raster CRS3035RES100mN3096500E4114000,50.9428362,7.054662,58,48,83,52,50,50
CRS3035RES100mN3101500E4100700,Raster CRS3035RES100mN3101500E4100700,50.9827677,6.8625469,58,57,62,67,50,50
CRS3035RES100mN3105700E4107600,Raster CRS3035RES100mN3105700E4107600,51.0231023,6.958258,58,58,74,48,50,50
CRS3035RES100mN3100400E4105400,Raster CRS3035RES100mN3100400E4105400,50.9746821,6.9300792,58,42,86,57,50,50
CRS3035RES100mN3089500E4110600,Raster CRS3035RES100mN3089500E4110600,50.8787317,7.0103666,58,38,90,60,50,50
CRS3035RES100mN3093700E4096500,Raster CRS3035RES100mN3093700E4096500,50.9110948,6.8076057,58,36,85,69,50,50
CRS3035RES100mN3098700E4117800,Raster CRS3035RES100mN3098700E4117800,50.9639569,7.1074615,58,59,77,41,50,50
CRS3035RES100mN3102900E4101700,Raster CRS3035RES100mN3102900E4101700,50.9957238,6.8759292,58,40,80,67,50,50
CRS3035RES100mN3084900E4095700,Raster CRS3035RES100mN3084900E4095700,50.8317615,6.8016744,58,30,90,68,50,50
CRS3035RES100mN3105800E4114000,Raster CRS3035RES100mN3105800E4114000,51.0263566,7.0493539,57,61,73,41,50,50
CRS3035RES100mN3087300E4104400,Raster CRS3035RES100mN3087300E4104400,50.8566652,6.9236474,57,38,79,65,50,50
CRS3035RES100mN3099000E4094600,Raster CRS3035RES100mN3099000E4094600,50.9579361,6.7773136,57,27,83,76,50,50
CRS3035RES100mN3106100E4111400,Raster CRS3035RES100mN3106100E4111400,51.0281021,7.0121475,57,41,93,45,50,50
CRS3035RES100mN3097100E4101300,Raster CRS3035RES100mN3097100E4101300,50.9434881,6.8737468,57,28,90,69,50,50
CRS3035RES100mN3100300E4115000,Raster CRS3035RES100mN3100300E4115000,50.9773243,7.0667245,57,57,76,44,50,50
CRS3035RES100mN3090500E4113600,Raster CRS3035RES100mN3090500E4113600,50.8888063,7.0523933,57,57,69,53,50,50
CRS3035RES100mN3084300E4106400,Raster CRS3035RES100mN3084300E4106400,50.8304761,6.9537915,57,37,77,71,50,50
CRS3035RES100mN3089100E4110000,Raster CRS3035RES100mN3089100E4110000,50.8749188,7.0020791,57,37,84,60,50,50
CRS3035RES100mN3095200E4104400,Raster CRS3035RES100mN3095200E4104400,50.9276082,6.9189524,57,35,87,63,50,50
CRS3035RES100mN3098000E4103500,Raster CRS3035RES100mN3098000E4103500,50.9524107,6.9044861,57,41,85,57,50,50
CRS3035RES100mN3110700E4101500,Raster CRS3035RES100mN3110700E4101500,51.0656872,6.86835,57,45,77,58,50,50
CRS3035RES100mN3112700E4094900,Raster CRS3035RES100mN3112700E4094900,51.0810667,6.7730226,57,33,83,69,50,50
CRS3035RES100mN3098100E4102000,Raster CRS3035RES100mN3098100E4102000,50.9527362,6.8830961,57,35,82,67,50,50
CRS3035RES100mN3087400E4116200,Raster CRS3035RES100mN3087400E4116200,50.8619002,7.0910584,57,39,90,52,50,50
CRS3035RES100mN3100800E4107700,Raster CRS3035RES100mN3100800E4107700,50.979137,6.9625666,57,40,88,54,50,50
CRS3035RES100mN3098100E4110900,Raster CRS3035RES100mN3098100E4110900,50.956075,7.0096618,57,68,58,49,50,50
CRS3035RES100mN3106700E4109000,Raster CRS3035RES100mN3106700E4109000,51.032604,6.9776111,57,57,71,48,50,50
CRS3035RES100mN3100300E4098900,Raster CRS3035RES100mN3100300E4098900,50.9712957,6.8376697,57,32,79,75,50,50
CRS3035RES100mN3097500E4100200,Raster CRS3035RES100mN3097500E4100200,50.9466564,6.8578652,57,31,82,73,50,50
CRS3035RES100mN3100900E4094900,Raster CRS3035RES100mN3100900E4094900,50.9751151,6.7803965,57,29,84,76,50,50
CRS3035RES100mN3085700E4102200,Raster CRS3035RES100mN3085700E4102200,50.8414617,6.8933863,57,35,76,77,50,50
CRS3035RES100mN3103000E4112800,Raster CRS3035RES100mN3103000E4112800,51.0007748,7.0338716,57,57,72,45,50,50
CRS3035RES100mN3098900E4118100,Raster CRS3035RES100mN3098900E4118100,50.9658596,7.1116171,57,47,87,41,50,50
CRS3035RES100mN3103000E4104300,Raster CRS3035RES100mN3103000E4104300,50.9976138,6.912876,57,34,91,58,50,50
CRS3035RES100mN3088400E4101200,Raster CRS3035RES100mN3088400E4101200,50.8653252,6.8775753,57,33,81,73,50,50
CRS3035RES100mN3094200E4116500,Raster CRS3035RES100mN3094200E4116500,50.923079,7.0915011,57,46,81,52,50,50
CRS3035RES100mN3106400E4111500,Raster CRS3035RES100mN3106400E4111500,51.0308329,7.0133981,57,37,99,45,50,50
CRS3035RES100mN3088400E4113000,Raster CRS3035RES100mN3088400E4113000,50.869729,7.0450701,57,41,89,52,50,50
CRS3035RES100mN3087600E4102200,Raster CRS3035RES100mN3087600E4102200,50.8585238,6.8922482,57,33,80,71,50,50
CRS3035RES100mN3091100E4102000,Raster CRS3035RES100mN3091100E4102000,50.8898773,6.8873088,57,34,78,73,50,50
CRS3035RES100mN3094700E4110900,Raster CRS3035RES100mN3094700E4110900,50.9255411,7.0116269,57,35,88,58,50,50
CRS3035RES100mN3110900E4100200,Raster CRS3035RES100mN3110900E4100200,51.0669813,6.8496971,57,72,47,58,50,50
CRS3035RES100mN3096100E4106600,Raster CRS3035RES100mN3096100E4106600,50.9365188,6.9496899,57,43,77,62,50,50
CRS3035RES100mN3091200E4115100,Raster CRS3035RES100mN3091200E4115100,50.8956342,7.0733004,57,33,97,53,50,50
CRS3035RES100mN3089100E4114000,Raster CRS3035RES100mN3089100E4114000,50.8763777,7.0588687,57,61,62,53,50,50
CRS3035RES100mN3096800E4099300,Raster CRS3035RES100mN3096800E4099300,50.9400226,6.8454961,57,31,83,71,50,50
CRS3035RES100mN3093400E4109600,Raster CRS3035RES100mN3093400E4109600,50.9133878,6.993906,57,42,81,59,50,50
CRS3035RES100mN3100200E4107900,Raster CRS3035RES100mN3100200E4107900,50.9738235,6.9657648,57,56,68,54,50,50
CRS3035RES100mN3084400E4111800,Raster CRS3035RES100mN3084400E4111800,50.8333688,7.0303263,57,34,83,70,50,50
CRS3035RES100mN3090400E4109300,Raster CRS3035RES100mN3090400E4109300,50.8863354,6.9913866,57,36,86,62,50,50
CRS3035RES100mN3096500E4106300,Raster CRS3035RES100mN3096500E4106300,50.9399984,6.945189,57,42,77,62,50,50
CRS3035RES100mN3086400E4117200,Raster CRS3035RES100mN3086400E4117200,50.8532754,7.1058103,57,39,86,55,50,50
CRS3035RES100mN3089400E4116600,Raster CRS3035RES100mN3089400E4116600,50.8800054,7.0956156,57,48,78,53,50,50
CRS3035RES100mN3093700E4109300,Raster CRS3035RES100mN3093700E4109300,50.9159711,6.9894689,57,27,99,59,50,50
CRS3035RES100mN3101900E4107600,Raster CRS3035RES100mN3101900E4107600,50.9889779,6.9604966,57,41,87,54,50,50
CRS3035RES100mN3095700E4100500,Raster CRS3035RES100mN3095700E4100500,50.9306087,6.8632222,57,27,87,73,50,50
CRS3035RES100mN3096400E4100500,Raster CRS3035RES100mN3096400E4100500,50.9368945,6.8627978,57,33,79,73,50,50
CRS3035RES100mN3088200E4113500,Raster CRS3035RES100mN3088200E4113500,50.868114,7.0522817,57,68,55,52,50,50
CRS3035RES100mN3099300E4098900,Raster CRS3035RES100mN3099300E4098900,50.9623162,6.8382815,57,28,84,74,50,50
CRS3035RES100mN3095900E4103700,Raster CRS3035RES100mN3095900E4103700,50.9336288,6.9085855,57,35,84,63,50,50
CRS3035RES100mN3090700E4102300,Raster CRS3035RES100mN3090700E4102300,50.8864,6.891809,57,30,85,73,50,50
CRS3035RES100mN3111800E4112900,Raster CRS3035RES100mN3111800E4112900,51.0798392,7.0302307,57,43,87,47,50,50
CRS3035RES100mN3101000E4116100,Raster CRS3035RES100mN3101000E4116100,50.9840063,7.0819808,57,56,75,44,50,50
CRS3035RES100mN3089400E4116700,Raster CRS3035RES100mN3089400E4116700,50.880041,7.0970355,57,44,83,53,50,50
CRS3035RES100mN3089200E4100500,Raster CRS3035RES100mN3089200E4100500,50.8722402,6.8671567,57,34,84,68,50,50
CRS3035RES100mN3110700E4107500,Raster CRS3035RES100mN3110700E4107500,51.0679649,6.9538808,57,58,67,50,50,50
CRS3035RES100mN3099400E4098300,Raster CRS3035RES100mN3099400E4098300,50.9629808,6.8296867,57,35,76,74,50,50
CRS3035RES100mN3100300E4106500,Raster CRS3035RES100mN3100300E4106500,50.9741979,6.9457881,57,72,45,57,50,50
CRS3035RES100mN3110900E4097700,Raster CRS3035RES100mN3110900E4097700,51.0660079,6.814061,57,38,81,64,50,50
CRS3035RES100mN3092000E4097200,Raster CRS3035RES100mN3092000E4097200,50.8961037,6.818595,57,38,79,69,50,50
CRS3035RES100mN3112500E4118700,Raster CRS3035RES100mN3112500E4118700,51.0882133,7.1125492,57,57,79,37,50,50
CRS3035RES100mN3091100E4097900,Raster CRS3035RES100mN3091100E4097900,50.8882952,6.8290875,57,36,79,72,50,50
CRS3035RES100mN3102100E4119800,Raster CRS3035RES100mN3102100E4119800,50.9952001,7.1340259,57,51,82,42,50,50
CRS3035RES100mN3099800E4107400,Raster CRS3035RES100mN3099800E4107400,50.9700448,6.9588867,57,64,58,54,50,50
CRS3035RES100mN3104300E4097700,Raster CRS3035RES100mN3104300E4097700,51.0067454,6.818136,57,27,89,72,50,50
CRS3035RES100mN3095900E4111700,Raster CRS3035RES100mN3095900E4111700,50.936611,7.0223064,57,61,58,59,50,50
CRS3035RES100mN3099700E4113700,Raster CRS3035RES100mN3099700E4113700,50.9714659,7.0485702,57,48,81,49,50,50
CRS3035RES100mN3092100E4097200,Raster CRS3035RES100mN3092100E4097200,50.8970017,6.8185336,57,20,97,69,50,50
CRS3035RES100mN3103800E4097200,Raster CRS3035RES100mN3103800E4097200,51.0020601,6.8113269,57,20,93,75,50,50
CRS3035RES100mN3107300E4103800,Raster CRS3035RES100mN3107300E4103800,51.0360369,6.9031794,57,38,84,61,50,50
CRS3035RES100mN3092500E4097400,Raster CRS3035RES100mN3092500E4097400,50.9006716,6.8211286,57,27,90,69,50,50
CRS3035RES100mN3101100E4100700,Raster CRS3035RES100mN3101100E4100700,50.9791758,6.8627898,57,57,56,67,50,50
CRS3035RES100mN3098900E4117100,Raster CRS3035RES100mN3098900E4117100,50.9655039,7.0973918,57,58,75,41,50,50
CRS3035RES100mN3100800E4120000,Raster CRS3035RES100mN3100800E4120000,50.983595,7.1375934,57,40,98,41,50,50
CRS3035RES100mN3092300E4108300,Raster CRS3035RES100mN3092300E4108300,50.9030278,6.9760774,57,46,75,58,50,50
CRS3035RES100mN3095400E4096000,Raster CRS3035RES100mN3095400E4096000,50.9261633,6.7994514,57,38,78,70,50,50
CRS3035RES100mN3088400E4099800,Raster CRS3035RES100mN3088400E4099800,50.8647866,6.857705,57,36,78,73,50,50
CRS3035RES100mN3103400E4102000,Raster CRS3035RES100mN3103400E4102000,51.0003287,6.879897,57,34,84,65,50,50
CRS3035RES100mN3106800E4114000,Raster CRS3035RES100mN3106800E4114000,51.0353371,7.0487817,57,75,53,42,50,50
CRS3035RES100mN3100100E4114400,Raster CRS3035RES100mN3100100E4114400,50.9753116,7.0583012,57,41,94,44,50,50
CRS3035RES100mN3086200E4107800,Raster CRS3035RES100mN3086200E4107800,50.8480611,6.9725398,57,39,80,62,50,50
CRS3035RES100mN3090400E4110100,Raster CRS3035RES100mN3090400E4110100,50.8866305,7.002747,57,41,81,61,50,50
CRS3035RES100mN3084400E4103100,Raster CRS3035RES100mN3084400E4103100,50.8301302,6.9069287,57,30,83,76,50,50
CRS3035RES100mN3108000E4111100,Raster CRS3035RES100mN3108000E4111100,51.0450545,7.0067716,57,52,80,46,50,50
CRS3035RES100mN3099200E4095400,Raster CRS3035RES100mN3099200E4095400,50.9600481,6.7885661,57,31,80,76,50,50
CRS3035RES100mN3091400E4098900,Raster CRS3035RES100mN3091400E4098900,50.8913777,6.8431047,57,27,89,72,50,50
CRS3035RES100mN3099900E4113200,Raster CRS3035RES100mN3099900E4113200,50.9730805,7.0413423,57,48,80,49,50,50
CRS3035RES100mN3101600E4120200,Raster CRS3035RES100mN3101600E4120200,50.9908502,7.1399967,57,55,80,40,50,50
CRS3035RES100mN3099700E4116100,Raster CRS3035RES100mN3099700E4116100,50.9723311,7.082715,57,62,70,43,50,50
CRS3035RES100mN3100800E4120100,Raster CRS3035RES100mN3100800E4120100,50.9836301,7.1390165,57,57,75,41,50,50
