cell_id,latitude,longitude,housing_units,mfh_share,building_count_zensus,mfh_buildings_zensus,source
CRS3035RES100mN3106000E4110600,51.0269098,7.0008105,67.50,1.0000,15,15,Zensus 2022 / Destatis
CRS3035RES100mN3106300E4112600,51.0303375,7.0291251,67.50,1.0000,12,12,Zensus 2022 / Destatis
CRS3035RES100mN3106400E4103000,51.0276502,6.8923254,67.50,1.0000,9,9,Zensus 2022 / Destatis
CRS3035RES100mN3106500E4102800,51.0284718,6.8894165,67.50,1.0000,9,9,Zensus 2022 / Destatis
CRS3035RES100mN3107300E4113800,51.0397548,7.0456460,67.50,0.4231,26,11,Zensus 2022 / Destatis
CRS3035RES100mN3107600E4110500,51.0412413,6.9984551,67.50,1.0000,15,15,Zensus 2022 / Destatis
CRS3035RES100mN3108000E4114700,51.0463673,7.0580696,67.50,1.0000,9,9,Zensus 2022 / Destatis
CRS3035RES100mN3108100E4110500,51.0457315,6.9981640,67.50,1.0000,9,9,Zensus 2022 / Destatis
CRS3035RES100mN3109700E4105500,51.0582329,6.9259664,67.50,0.2308,26,6,Zensus 2022 / Destatis
CRS3035RES100mN3110200E4112500,51.0653246,7.0254509,67.50,1.0000,9,9,Zensus 2022 / Destatis
CRS3035RES100mN3110300E4111900,51.0660029,7.0168398,67.50,1.0000,9,9,Zensus 2022 / Destatis
CRS3035RES100mN3110400E4112000,51.0669376,7.0182075,67.50,1.0000,12,12,Zensus 2022 / Destatis
CRS3035RES100mN3113100E4103500,51.0880044,6.8954129,67.50,1.0000,9,9,Zensus 2022 / Destatis
CRS3035RES100mN3084600E4102900,50.8318502,6.9039729,67.00,0.7333,15,11,Zensus 2022 / Destatis
CRS3035RES100mN3089200E4111500,50.8763672,7.0233174,67.00,0.0698,43,3,Zensus 2022 / Destatis
CRS3035RES100mN3089300E4107100,50.8756398,6.9607914,67.00,0.6364,11,7,Zensus 2022 / Destatis
CRS3035RES100mN3089300E4115600,50.8787497,7.0814728,67.00,0.7333,15,11,Zensus 2022 / Destatis
CRS3035RES100mN3089300E4116800,50.8791786,7.0985114,67.00,0.7333,15,11,Zensus 2022 / Destatis
CRS3035RES100mN3089500E4116900,50.8810104,7.0998193,67.00,0.4737,19,9,Zensus 2022 / Destatis
CRS3035RES100mN3090800E4098800,50.8859511,6.8420503,67.00,0.4737,19,9,Zensus 2022 / Destatis
CRS3035RES100mN3090900E4109000,50.8907147,6.9868357,67.00,0.7333,15,11,Zensus 2022 / Destatis
CRS3035RES100mN3091000E4103300,50.8894749,6.9058297,67.00,0.7333,15,11,Zensus 2022 / Destatis
CRS3035RES100mN3091100E4098400,50.8884897,6.8361875,67.00,0.6923,13,9,Zensus 2022 / Destatis
CRS3035RES100mN3091400E4102200,50.8926477,6.8899689,67.00,0.6364,11,7,Zensus 2022 / Destatis
CRS3035RES100mN3091400E4112300,50.8964169,7.0334161,67.00,0.4737,19,9,Zensus 2022 / Destatis
CRS3035RES100mN3091600E4103100,50.8947868,6.9026309,67.00,0.7333,15,11,Zensus 2022 / Destatis
CRS3035RES100mN3093200E4096800,50.9067226,6.8121756,67.00,0.2500,32,8,Zensus 2022 / Destatis
CRS3035RES100mN3093300E4096900,50.9076597,6.8135346,67.00,0.4800,25,12,Zensus 2022 / Destatis
CRS3035RES100mN3093400E4095100,50.9078503,6.7879027,67.00,0.1143,35,4,Zensus 2022 / Destatis
CRS3035RES100mN3093500E4115700,50.9165059,7.0805262,67.00,0.6923,13,9,Zensus 2022 / Destatis
CRS3035RES100mN3094600E4112500,50.9252282,7.0344245,67.00,0.1852,27,5,Zensus 2022 / Destatis
CRS3035RES100mN3095300E4113100,50.9317330,7.0425519,67.00,0.5000,16,8,Zensus 2022 / Destatis
CRS3035RES100mN3095400E4113000,50.9325947,7.0410733,67.00,0.2963,27,8,Zensus 2022 / Destatis
CRS3035RES100mN3095900E4110800,50.9362811,7.0095121,67.00,0.6364,11,7,Zensus 2022 / Destatis
CRS3035RES100mN3096400E4114100,50.9419743,7.0561407,67.00,0.1143,35,4,Zensus 2022 / Destatis
CRS3035RES100mN3097500E4097800,50.9457250,6.8237428,67.00,0.7333,15,11,Zensus 2022 / Destatis
CRS3035RES100mN3100200E4113900,50.9760287,7.0511302,67.00,0.4091,22,9,Zensus 2022 / Destatis
CRS3035RES100mN3100300E4115100,50.9773603,7.0681474,67.00,0.4800,25,12,Zensus 2022 / Destatis
CRS3035RES100mN3100800E4116500,50.9823534,7.0877859,67.00,0.7333,15,11,Zensus 2022 / Destatis
CRS3035RES100mN3101100E4101000,50.9792914,6.8670582,67.00,0.6364,11,7,Zensus 2022 / Destatis
CRS3035RES100mN3101800E4110100,50.9890080,6.9961343,67.00,0.5000,18,9,Zensus 2022 / Destatis
CRS3035RES100mN3104300E4116200,51.0136788,7.0815390,67.00,0.3810,21,8,Zensus 2022 / Destatis
CRS3035RES100mN3107100E4114500,51.0382124,7.0557337,67.00,0.7333,15,11,Zensus 2022 / Destatis
CRS3035RES100mN3108900E4109400,51.0525088,6.9820216,67.00,0.3846,26,10,Zensus 2022 / Destatis
CRS3035RES100mN3109600E4114400,51.0606276,7.0528798,67.00,0.7333,15,11,Zensus 2022 / Destatis
CRS3035RES100mN3110300E4112000,51.0660396,7.0182654,67.00,0.6364,11,7,Zensus 2022 / Destatis
CRS3035RES100mN3111900E4119300,51.0830374,7.1214425,67.00,0.5294,17,9,Zensus 2022 / Destatis
CRS3035RES100mN3112300E4108700,51.0827808,6.9700466,67.00,0.4737,19,9,Zensus 2022 / Destatis
CRS3035RES100mN3088300E4112900,50.8687946,7.0437075,66.50,0.2400,25,6,Zensus 2022 / Destatis
CRS3035RES100mN3088700E4111400,50.8718403,7.0221849,66.50,0.3636,22,8,Zensus 2022 / Destatis
CRS3035RES100mN3089800E4107100,50.8801300,6.9604982,66.50,0.7143,14,10,Zensus 2022 / Destatis
CRS3035RES100mN3090700E4109000,50.8889186,6.9869521,66.50,0.5556,18,10,Zensus 2022 / Destatis
CRS3035RES100mN3093500E4096400,50.9092597,6.8063084,66.50,0.5556,18,10,Zensus 2022 / Destatis
CRS3035RES100mN3093700E4104400,50.9141381,6.9198453,66.50,0.5294,17,9,Zensus 2022 / Destatis
CRS3035RES100mN3096800E4100100,50.9403321,6.8568688,66.50,0.4583,24,11,Zensus 2022 / Destatis
CRS3035RES100mN3097500E4110900,50.9506867,7.0100089,66.50,0.2917,24,7,Zensus 2022 / Destatis
CRS3035RES100mN3098200E4111300,50.9571198,7.0152929,66.50,0.6923,13,9,Zensus 2022 / Destatis
CRS3035RES100mN3098400E4106200,50.9570231,6.9426442,66.50,0.3500,20,7,Zensus 2022 / Destatis
CRS3035RES100mN3099000E4120300,50.9675342,7.1428584,66.50,0.5556,18,10,Zensus 2022 / Destatis
CRS3035RES100mN3099600E4103800,50.9668925,6.9077951,66.50,0.6923,13,9,Zensus 2022 / Destatis
CRS3035RES100mN3099600E4107100,50.9681366,6.9547369,66.50,0.4400,25,11,Zensus 2022 / Destatis
CRS3035RES100mN3100700E4107600,50.9782017,6.9612026,66.50,0.3333,21,7,Zensus 2022 / Destatis
CRS3035RES100mN3102900E4117400,51.0015346,7.0994140,66.50,0.5000,16,8,Zensus 2022 / Destatis
CRS3035RES100mN3103300E4112200,51.0032499,7.0251574,66.50,0.2069,29,6,Zensus 2022 / Destatis
CRS3035RES100mN3106500E4110700,51.0314368,7.0019443,66.50,0.7647,17,13,Zensus 2022 / Destatis
CRS3035RES100mN3108800E4109400,51.0516107,6.9820801,66.50,0.5238,21,11,Zensus 2022 / Destatis
CRS3035RES100mN3110500E4097900,51.0624946,6.8171589,66.50,0.2069,29,6,Zensus 2022 / Destatis
CRS3035RES100mN3110500E4100300,51.0634283,6.8513671,66.50,0.5556,18,10,Zensus 2022 / Destatis
CRS3035RES100mN3086400E4117000,50.8532042,7.1029721,66.00,0.7000,10,7,Zensus 2022 / Destatis
CRS3035RES100mN3087200E4116200,50.8601040,7.0911706,66.00,0.5294,17,9,Zensus 2022 / Destatis
CRS3035RES100mN3087300E4116900,50.8612518,7.1010499,66.00,0.7857,14,11,Zensus 2022 / Destatis
CRS3035RES100mN3089000E4100100,50.8702902,6.8615997,66.00,0.2667,30,8,Zensus 2022 / Destatis
CRS3035RES100mN3089200E4116700,50.8782448,7.0971475,66.00,0.7857,14,11,Zensus 2022 / Destatis
CRS3035RES100mN3089700E4102100,50.8773436,6.8895694,66.00,0.7000,10,7,Zensus 2022 / Destatis
CRS3035RES100mN3092100E4112200,50.9026670,7.0315946,66.00,0.3043,23,7,Zensus 2022 / Destatis
CRS3035RES100mN3092600E4096500,50.9012174,6.8082838,66.00,0.7692,13,10,Zensus 2022 / Destatis
CRS3035RES100mN3092800E4107800,50.9073321,6.9686820,66.00,0.7857,14,11,Zensus 2022 / Destatis
CRS3035RES100mN3092900E4104300,50.9069162,6.9189006,66.00,0.7500,12,9,Zensus 2022 / Destatis
CRS3035RES100mN3093000E4095300,50.9043374,6.7909917,66.00,0.4286,21,9,Zensus 2022 / Destatis
CRS3035RES100mN3093300E4104700,50.9106595,6.9243454,66.00,0.7000,10,7,Zensus 2022 / Destatis
CRS3035RES100mN3094700E4106200,50.9237965,6.9448305,66.00,0.7000,10,7,Zensus 2022 / Destatis
CRS3035RES100mN3094700E4112400,50.9260898,7.0329459,66.00,0.4000,15,6,Zensus 2022 / Destatis
CRS3035RES100mN3094800E4103800,50.9237888,6.9106638,66.00,0.7857,14,11,Zensus 2022 / Destatis
CRS3035RES100mN3094900E4105800,50.9254423,6.9390276,66.00,0.7000,10,7,Zensus 2022 / Destatis
CRS3035RES100mN3095100E4107000,50.9276883,6.9559645,66.00,0.7857,14,11,Zensus 2022 / Destatis
CRS3035RES100mN3095200E4114000,50.9311611,7.0554021,66.00,0.2800,25,7,Zensus 2022 / Destatis
CRS3035RES100mN3095800E4104800,50.9331475,6.9242808,66.00,0.7000,10,7,Zensus 2022 / Destatis
CRS3035RES100mN3096000E4110400,50.9370320,7.0037679,66.00,0.7500,12,9,Zensus 2022 / Destatis
CRS3035RES100mN3096700E4094200,50.9371257,6.7730609,66.00,0.7857,14,11,Zensus 2022 / Destatis
CRS3035RES100mN3096800E4106500,50.9427674,6.9478553,66.00,0.5000,18,9,Zensus 2022 / Destatis
CRS3035RES100mN3097300E4118700,50.9517024,7.1210437,66.00,0.0714,42,3,Zensus 2022 / Destatis
CRS3035RES100mN3097400E4104500,50.9474021,6.9190637,66.00,0.7857,14,11,Zensus 2022 / Destatis
CRS3035RES100mN3097400E4104700,50.9474777,6.9219074,66.00,0.7857,14,11,Zensus 2022 / Destatis
CRS3035RES100mN3097400E4110300,50.9495679,7.0015348,66.00,0.7000,10,7,Zensus 2022 / Destatis
CRS3035RES100mN3098200E4106900,50.9554895,6.9527173,66.00,0.7000,10,7,Zensus 2022 / Destatis
CRS3035RES100mN3098500E4111000,50.9597039,7.0108527,66.00,0.7000,10,7,Zensus 2022 / Destatis
CRS3035RES100mN3099700E4103500,50.9676764,6.9034679,66.00,0.5294,17,9,Zensus 2022 / Destatis
CRS3035RES100mN3099900E4104000,50.9696624,6.9104607,66.00,0.7500,12,9,Zensus 2022 / Destatis
CRS3035RES100mN3100000E4099100,50.9686795,6.8406982,66.00,0.7857,14,11,Zensus 2022 / Destatis
CRS3035RES100mN3100000E4115100,50.9746661,7.0683176,66.00,0.7857,14,11,Zensus 2022 / Destatis
CRS3035RES100mN3100200E4105400,50.9728861,6.9301981,66.00,0.7692,13,10,Zensus 2022 / Destatis
CRS3035RES100mN3100200E4108000,50.9738608,6.9671875,66.00,0.7000,10,7,Zensus 2022 / Destatis
CRS3035RES100mN3100600E4107900,50.9774156,6.9655298,66.00,0.7000,10,7,Zensus 2022 / Destatis
CRS3035RES100mN3101000E4106600,50.9805215,6.9467972,66.00,0.7857,14,11,Zensus 2022 / Destatis
CRS3035RES100mN3101300E4109700,50.9843701,6.9907329,66.00,0.7857,14,11,Zensus 2022 / Destatis
CRS3035RES100mN3101500E4108000,50.9855350,6.9664242,66.00,0.7500,12,9,Zensus 2022 / Destatis
CRS3035RES100mN3102300E4112400,50.9943425,7.0285802,66.00,0.7857,14,11,Zensus 2022 / Destatis
CRS3035RES100mN3102600E4114100,50.9976548,7.0526065,66.00,0.8235,17,14,Zensus 2022 / Destatis
CRS3035RES100mN3105000E4100200,51.0140029,6.8533000,66.00,0.7857,14,11,Zensus 2022 / Destatis
CRS3035RES100mN3106000E4102300,51.0237906,6.8825971,66.00,0.7500,12,9,Zensus 2022 / Destatis
CRS3035RES100mN3106000E4107400,51.0257215,6.9552326,66.00,0.5000,18,9,Zensus 2022 / Destatis
CRS3035RES100mN3106000E4114400,51.0282976,7.0549372,66.00,0.4000,15,6,Zensus 2022 / Destatis
CRS3035RES100mN3106100E4113900,51.0290145,7.0477578,66.00,0.7857,14,11,Zensus 2022 / Destatis
CRS3035RES100mN3106800E4112100,51.0346449,7.0217140,66.00,0.7692,13,10,Zensus 2022 / Destatis
CRS3035RES100mN3109800E4107600,51.0599203,6.9558382,66.00,0.7000,10,7,Zensus 2022 / Destatis
CRS3035RES100mN3110000E4112300,51.0634553,7.0227154,66.00,0.7000,10,7,Zensus 2022 / Destatis
CRS3035RES100mN3110200E4112400,51.0652880,7.0240254,66.00,0.7000,10,7,Zensus 2022 / Destatis
CRS3035RES100mN3086500E4117000,50.8541024,7.1029162,65.50,0.5333,15,8,Zensus 2022 / Destatis
CRS3035RES100mN3088300E4101600,50.8645805,6.8833128,65.50,0.2308,26,6,Zensus 2022 / Destatis
CRS3035RES100mN3088900E4111200,50.8735633,7.0192307,65.50,0.5333,15,8,Zensus 2022 / Destatis
CRS3035RES100mN3091400E4109300,50.8953159,6.9908058,65.50,0.4444,18,8,Zensus 2022 / Destatis
CRS3035RES100mN3091500E4112500,50.8973878,7.0361997,65.50,0.4211,19,8,Zensus 2022 / Destatis
CRS3035RES100mN3091700E4107500,50.8973419,6.9650648,65.50,0.5333,15,8,Zensus 2022 / Destatis
CRS3035RES100mN3092400E4105800,50.9029918,6.9405055,65.50,0.4783,23,11,Zensus 2022 / Destatis
CRS3035RES100mN3092700E4107700,50.9063968,6.9673199,65.50,0.1935,31,6,Zensus 2022 / Destatis
CRS3035RES100mN3093900E4116700,50.9204561,7.0945120,65.50,0.4444,18,8,Zensus 2022 / Destatis
CRS3035RES100mN3093900E4116800,50.9204917,7.0959331,65.50,0.5882,17,10,Zensus 2022 / Destatis
CRS3035RES100mN3095200E4100000,50.9259260,6.8564195,65.50,0.3684,19,7,Zensus 2022 / Destatis
CRS3035RES100mN3095400E4112900,50.9325583,7.0396518,65.50,0.2188,32,7,Zensus 2022 / Destatis
CRS3035RES100mN3099500E4094700,50.9624653,6.7784241,65.50,0.2222,27,6,Zensus 2022 / Destatis
CRS3035RES100mN3099600E4103100,50.9666261,6.8978381,65.50,0.2222,27,6,Zensus 2022 / Destatis
CRS3035RES100mN3099700E4103000,50.9674860,6.8963556,65.50,0.2143,28,6,Zensus 2022 / Destatis
CRS3035RES100mN3099700E4113000,50.9712116,7.0386115,65.50,0.5882,17,10,Zensus 2022 / Destatis
CRS3035RES100mN3099800E4106900,50.9698578,6.9517739,65.50,0.5333,15,8,Zensus 2022 / Destatis
CRS3035RES100mN3100100E4113900,50.9751307,7.0511873,65.50,0.5333,15,8,Zensus 2022 / Destatis
CRS3035RES100mN3102000E4107700,50.9899132,6.9618609,65.50,0.3810,21,8,Zensus 2022 / Destatis
CRS3035RES100mN3103200E4108900,51.0011362,6.9782370,65.50,0.4583,24,11,Zensus 2022 / Destatis
CRS3035RES100mN3110300E4111700,51.0659296,7.0139887,65.50,0.5882,17,10,Zensus 2022 / Destatis
CRS3035RES100mN3112000E4095400,51.0749796,6.7805895,65.50,0.4000,20,8,Zensus 2022 / Destatis
CRS3035RES100mN3087400E4102300,50.8567660,6.8937871,65.00,0.2917,24,7,Zensus 2022 / Destatis
CRS3035RES100mN3088800E4111600,50.8728115,7.0249667,65.00,0.3529,17,6,Zensus 2022 / Destatis
CRS3035RES100mN3089600E4115900,50.8815515,7.0855637,65.00,0.4286,14,6,Zensus 2022 / Destatis
CRS3035RES100mN3091000E4115400,50.8939457,7.0776744,65.00,0.4118,17,7,Zensus 2022 / Destatis
CRS3035RES100mN3091200E4103600,50.8913848,6.9099707,65.00,0.4286,14,6,Zensus 2022 / Destatis
CRS3035RES100mN3093300E4095000,50.9069129,6.7865442,65.00,0.0732,41,3,Zensus 2022 / Destatis
CRS3035RES100mN3093500E4095900,50.9090633,6.7992054,65.00,0.4500,20,9,Zensus 2022 / Destatis
CRS3035RES100mN3094100E4103700,50.9174649,6.9096607,65.00,0.5000,16,8,Zensus 2022 / Destatis
CRS3035RES100mN3095300E4113200,50.9317693,7.0439734,65.00,0.4500,20,9,Zensus 2022 / Destatis
CRS3035RES100mN3095400E4113200,50.9326674,7.0439163,65.00,0.5333,15,8,Zensus 2022 / Destatis
CRS3035RES100mN3095900E4099700,50.9320958,6.8517302,65.00,0.5294,17,9,Zensus 2022 / Destatis
CRS3035RES100mN3096600E4099000,50.9381104,6.8413535,65.00,0.5294,17,9,Zensus 2022 / Destatis
CRS3035RES100mN3097200E4117900,50.9505208,7.1097227,65.00,0.5294,17,9,Zensus 2022 / Destatis
CRS3035RES100mN3101600E4107900,50.9863958,6.9649423,65.00,0.5294,17,9,Zensus 2022 / Destatis
CRS3035RES100mN3102900E4113400,51.0000951,7.0424703,65.00,0.3684,19,7,Zensus 2022 / Destatis
CRS3035RES100mN3109100E4100000,51.0507411,6.8479474,65.00,0.2917,24,7,Zensus 2022 / Destatis
CRS3035RES100mN3083900E4117800,50.8310349,7.1157151,64.50,0.3478,23,8,Zensus 2022 / Destatis
CRS3035RES100mN3088400E4113200,50.8698015,7.0479092,64.50,0.4000,20,8,Zensus 2022 / Destatis
CRS3035RES100mN3089000E4100200,50.8703288,6.8630192,64.50,0.4211,19,8,Zensus 2022 / Destatis
CRS3035RES100mN3089500E4116300,50.8807964,7.0912997,64.50,0.6000,15,9,Zensus 2022 / Destatis
CRS3035RES100mN3093100E4107500,50.9099144,6.9642441,64.50,0.3478,23,8,Zensus 2022 / Destatis
CRS3035RES100mN3093100E4111400,50.9113554,7.0196546,64.50,0.6842,19,13,Zensus 2022 / Destatis
CRS3035RES100mN3093300E4104200,50.9104704,6.9172418,64.50,0.4706,17,8,Zensus 2022 / Destatis
CRS3035RES100mN3094500E4106900,50.9222628,6.9548963,64.50,0.7692,13,10,Zensus 2022 / Destatis
CRS3035RES100mN3094800E4096800,50.9210897,6.8111902,64.50,0.2000,30,6,Zensus 2022 / Destatis
CRS3035RES100mN3095400E4111800,50.9321573,7.0240156,64.50,0.7273,11,8,Zensus 2022 / Destatis
CRS3035RES100mN3095500E4104200,50.9302265,6.9159311,64.50,0.7273,11,8,Zensus 2022 / Destatis
CRS3035RES100mN3096200E4102500,50.9358658,6.8913483,64.50,0.7692,13,10,Zensus 2022 / Destatis
CRS3035RES100mN3096200E4103400,50.9362088,6.9041417,64.50,0.7692,13,10,Zensus 2022 / Destatis
CRS3035RES100mN3096400E4114400,50.9420827,7.0604060,64.50,0.0588,51,3,Zensus 2022 / Destatis
CRS3035RES100mN3098500E4110700,50.9595937,7.0065859,64.50,0.7692,13,10,Zensus 2022 / Destatis
CRS3035RES100mN3098700E4111700,50.9617566,7.0206936,64.50,0.6000,15,9,Zensus 2022 / Destatis
CRS3035RES100mN3098900E4106800,50.9617382,6.9508824,64.50,0.7692,13,10,Zensus 2022 / Destatis
CRS3035RES100mN3099000E4113800,50.9652157,7.0503924,64.50,0.3182,22,7,Zensus 2022 / Destatis
CRS3035RES100mN3099600E4113700,50.9705678,7.0486273,64.50,0.7500,12,9,Zensus 2022 / Destatis
CRS3035RES100mN3099800E4103500,50.9685744,6.9034080,64.50,0.7273,11,8,Zensus 2022 / Destatis
CRS3035RES100mN3100000E4114500,50.9744497,7.0597810,64.50,0.7500,12,9,Zensus 2022 / Destatis
CRS3035RES100mN3100400E4115200,50.9782944,7.0695136,64.50,0.7692,13,10,Zensus 2022 / Destatis
CRS3035RES100mN3100900E4094800,50.9750756,6.7789739,64.50,0.4000,20,8,Zensus 2022 / Destatis
CRS3035RES100mN3100900E4117300,50.9835371,7.0991141,64.50,0.7692,13,10,Zensus 2022 / Destatis
CRS3035RES100mN3101600E4117800,50.9900018,7.1058373,64.50,0.7273,11,8,Zensus 2022 / Destatis
CRS3035RES100mN3105800E4098000,51.0203315,6.8214831,64.50,0.5714,14,8,Zensus 2022 / Destatis
CRS3035RES100mN3106200E4112600,51.0294394,7.0291827,64.50,0.6250,16,10,Zensus 2022 / Destatis
CRS3035RES100mN3106200E4113800,51.0298762,7.0462761,64.50,0.7500,12,9,Zensus 2022 / Destatis
CRS3035RES100mN3106700E4110900,51.0333065,7.0046771,64.50,0.7692,13,10,Zensus 2022 / Destatis
CRS3035RES100mN3110300E4111000,51.0656723,7.0040099,64.50,0.8125,16,13,Zensus 2022 / Destatis
CRS3035RES100mN3089100E4112000,50.8756517,7.0304735,64.00,0.3043,23,7,Zensus 2022 / Destatis
CRS3035RES100mN3089700E4102200,50.8773818,6.8909891,64.00,0.3750,16,6,Zensus 2022 / Destatis
CRS3035RES100mN3092100E4102900,50.8992007,6.8994911,64.00,0.4000,25,10,Zensus 2022 / Destatis
CRS3035RES100mN3096400E4094500,50.9345508,6.7775121,64.00,0.3750,16,6,Zensus 2022 / Destatis
CRS3035RES100mN3096900E4094500,50.9390404,6.7772006,64.00,0.2692,26,7,Zensus 2022 / Destatis
CRS3035RES100mN3097000E4115900,50.9480110,7.0813945,64.00,0.5625,16,9,Zensus 2022 / Destatis
CRS3035RES100mN3099100E4112000,50.9654586,7.0247304,64.00,0.4615,13,6,Zensus 2022 / Destatis
CRS3035RES100mN3099400E4113300,50.9686265,7.0430512,64.00,0.2692,26,7,Zensus 2022 / Destatis
CRS3035RES100mN3100000E4119900,50.9763748,7.1366138,64.00,0.5625,16,9,Zensus 2022 / Destatis
CRS3035RES100mN3100600E4100700,50.9746860,6.8630934,64.00,0.5625,16,9,Zensus 2022 / Destatis
CRS3035RES100mN3105700E4102500,51.0211733,6.8856266,64.00,0.3750,16,6,Zensus 2022 / Destatis
CRS3035RES100mN3110100E4113400,51.0647548,7.0383384,64.00,0.4737,19,9,Zensus 2022 / Destatis
CRS3035RES100mN3110700E4101300,51.0656102,6.8654992,64.00,0.1538,39,6,Zensus 2022 / Destatis
CRS3035RES100mN3085900E4101900,50.8431432,6.8890105,63.50,0.4211,19,8,Zensus 2022 / Destatis
CRS3035RES100mN3087400E4112400,50.8605300,7.0371242,63.50,0.2069,29,6,Zensus 2022 / Destatis
CRS3035RES100mN3088300E4101800,50.8646570,6.8861514,63.50,0.2400,25,6,Zensus 2022 / Destatis
CRS3035RES100mN3089300E4106800,50.8755277,6.9565324,63.50,0.4375,16,7,Zensus 2022 / Destatis
CRS3035RES100mN3091700E4102800,50.8955706,6.8983103,63.50,0.4444,18,8,Zensus 2022 / Destatis
CRS3035RES100mN3091900E4102400,50.8972141,6.8925093,63.50,0.4706,17,8,Zensus 2022 / Destatis
CRS3035RES100mN3092000E4112300,50.9018054,7.0330724,63.50,0.6667,15,10,Zensus 2022 / Destatis
CRS3035RES100mN3092100E4106900,50.9007101,6.9563076,63.50,0.3636,22,8,Zensus 2022 / Destatis
CRS3035RES100mN3093600E4116000,50.9175115,7.0847330,63.50,0.4211,19,8,Zensus 2022 / Destatis
CRS3035RES100mN3094200E4115300,50.9226490,7.0744465,63.50,0.4706,17,8,Zensus 2022 / Destatis
CRS3035RES100mN3095500E4113200,50.9335654,7.0438591,63.50,0.6154,13,8,Zensus 2022 / Destatis
CRS3035RES100mN3096600E4094000,50.9361485,6.7702804,63.50,0.6667,15,10,Zensus 2022 / Destatis
CRS3035RES100mN3096600E4113700,50.9436256,7.0503395,63.50,0.4400,25,11,Zensus 2022 / Destatis
CRS3035RES100mN3097600E4117900,50.9541132,7.1094991,63.50,0.4211,19,8,Zensus 2022 / Destatis
CRS3035RES100mN3099200E4094300,50.9596131,6.7729226,63.50,0.3889,18,7,Zensus 2022 / Destatis
CRS3035RES100mN3099300E4104100,50.9643124,6.9122417,63.50,0.2069,29,6,Zensus 2022 / Destatis
CRS3035RES100mN3099500E4114000,50.9697785,7.0529523,63.50,0.6667,15,10,Zensus 2022 / Destatis
CRS3035RES100mN3099600E4107200,50.9681740,6.9561594,63.50,0.6667,15,10,Zensus 2022 / Destatis
CRS3035RES100mN3101300E4109500,50.9842961,6.9878868,63.50,0.5000,22,11,Zensus 2022 / Destatis
CRS3035RES100mN3102400E4107400,50.9933932,6.9573557,63.50,0.6429,14,9,Zensus 2022 / Destatis
CRS3035RES100mN3102600E4114200,50.9976910,7.0540300,63.50,0.6667,15,10,Zensus 2022 / Destatis
CRS3035RES100mN3104400E4118300,51.0153262,7.1113873,63.50,0.4211,19,8,Zensus 2022 / Destatis
CRS3035RES100mN3107900E4110400,51.0438985,6.9968555,63.50,0.6667,15,10,Zensus 2022 / Destatis
CRS3035RES100mN3107900E4114200,51.0452883,7.0510019,63.50,0.5000,14,7,Zensus 2022 / Destatis
CRS3035RES100mN3108800E4104900,51.0499241,6.9179531,63.50,0.2609,23,6,Zensus 2022 / Destatis
CRS3035RES100mN3109400E4107300,51.0562160,6.9517988,63.50,0.3333,21,7,Zensus 2022 / Destatis
CRS3035RES100mN3110000E4110600,51.0628308,6.9984825,63.50,0.3333,27,9,Zensus 2022 / Destatis
CRS3035RES100mN3113100E4107600,51.0895541,6.9538870,63.50,0.2500,24,6,Zensus 2022 / Destatis
CRS3035RES100mN3084800E4103500,50.8338740,6.9123639,63.00,1.0000,10,10,Zensus 2022 / Destatis
CRS3035RES100mN3088400E4113400,50.8698740,7.0507484,63.00,1.0000,10,10,Zensus 2022 / Destatis
CRS3035RES100mN3088900E4113700,50.8744731,7.0547230,63.00,0.5000,18,9,Zensus 2022 / Destatis
CRS3035RES100mN3089400E4107200,50.8765751,6.9621525,63.00,1.0000,7,7,Zensus 2022 / Destatis
CRS3035RES100mN3089800E4113800,50.8825921,7.0556315,63.00,1.0000,10,10,Zensus 2022 / Destatis
CRS3035RES100mN3089800E4113900,50.8826282,7.0570514,63.00,1.0000,11,11,Zensus 2022 / Destatis
CRS3035RES100mN3089900E4113900,50.8835263,7.0569946,63.00,1.0000,10,10,Zensus 2022 / Destatis
CRS3035RES100mN3090000E4102000,50.8799994,6.8879696,63.00,1.0000,9,9,Zensus 2022 / Destatis
CRS3035RES100mN3090000E4114200,50.8845328,7.0611979,63.00,0.6000,15,9,Zensus 2022 / Destatis
CRS3035RES100mN3090200E4114400,50.8864011,7.0639247,63.00,1.0000,14,14,Zensus 2022 / Destatis
CRS3035RES100mN3090200E4114500,50.8864372,7.0653447,63.00,1.0000,11,11,Zensus 2022 / Destatis
CRS3035RES100mN3090300E4110000,50.8856956,7.0013848,63.00,1.0000,10,10,Zensus 2022 / Destatis
CRS3035RES100mN3090500E4115700,50.8895628,7.0822170,63.00,1.0000,7,7,Zensus 2022 / Destatis
CRS3035RES100mN3090900E4109300,50.8908257,6.9910963,63.00,1.0000,9,9,Zensus 2022 / Destatis
CRS3035RES100mN3091100E4115400,50.8948438,7.0776180,63.00,0.5000,18,9,Zensus 2022 / Destatis
CRS3035RES100mN3091400E4108100,50.8948711,6.9737622,63.00,0.6000,15,9,Zensus 2022 / Destatis
CRS3035RES100mN3091700E4106500,50.8969683,6.9508613,63.00,1.0000,7,7,Zensus 2022 / Destatis
CRS3035RES100mN3091900E4114100,50.9015604,7.0586993,63.00,1.0000,11,11,Zensus 2022 / Destatis
